source,brand,product,url,rating,review_text,review_date
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,One of the best foundations I have tried yet! Love the wear. Really is skin like and gives an amazing glow. It does have a bit of fragrance but not irritating in any way.,2025-05-05T02:38:03.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,The best coverage and doesn’t crack/separate. I was unsure if this would match but it did perfectly and it’s a build up foundation,2025-04-30T03:03:59.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"This foundation is better then Lancôme, Haus labs, and all the nars, Armani, Patrick ta, I have tried them all and this one will forever be the one I buy over and over again it’s the best out there i promise",2025-04-28T22:10:19.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,I use this product daily to cover my rosacea. It provides full coverage without looking like I applied clay to my face. It stays all day!,2025-04-27T16:32:55.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,I just threw this product in the trash. It is terribly patchy in oxidizes and turns your face orange.,2025-04-26T17:23:50.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,I just threw this product in the trash. It is awful. It comes out patchy every time I apply it. I turned completely orange when it oxidizes.,2025-04-26T17:20:49.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,been buying this foundation for years but with this last purchase the formula seems different which is greatly noticeable on my skin in a bad way! /:,2025-04-25T04:30:01.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This shade is the perfect match for me. It doesn’t crease like other foundations do and provides excellent coverage. I’m in love with its longevity as well.,2025-04-22T03:22:09.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,Be very mindful of skin prep before application. Chalky and cakey finish.,2025-04-19T23:07:02.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"I used this trying to find a silicone based foundation, I'm pretty pale with peachy/cool undertones and thought this looked beautiful in store! I went home and tried it myself and realized it smells really weird (not good for my sensitive skin). I tried it anyways with my typical makeup routine and found out it oxidizes very badly!! It made me turn orange! I wouldn't buy again unless the formula changes.",2025-04-15T21:34:22.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,"The finish is very nice. I'm usually more of a luminous, glowy girl, but this is matte without being dry. The coverage is medium, it really gives your skin but better, which is totally my vibe however, my skin just doesn't like the formula. I began to break out after the first time wearing it, While out i felt my skin becoming very oily and later that day bumps, which i haven't had in years due to a round of ISoTretinoin.",2025-04-15T03:53:42.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Favorite foundation so far, upgraded from Fit Me to Fenty so far it has been a good foundation love the natural finish",2025-04-14T00:40:09.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,This is VERY Matte if you're not oily I wouldn't recommend this. I'm combo but found this looking super drying on my skin because it's just not a compatible formula for me. I do think the foundation is  beautiful and I love the coverage and vanilla scent.,2025-04-07T13:52:15.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Best foundation yet I’ve been using this since when it costed 32$. Still the best foundation I’ve ever used. It’s a solid product, it does what it’s supposed to do. Color range of course is another plus",2025-04-06T08:13:52.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,"I love love love this product! Lays beautifully with a nice soft matte finish. However, I find that sometimes I need to be mindful of the skin prep I use and how much, for example, a staple in my  is the Good Molecules and Ordinary Hyaluronic acid serums. Sometimes I find that it will pill off of my face. Another note about this foundation is how quickly it dries. I find you have to blend fairly quickly or it will not budge. All in all though, a beautiful foundation !routine",2025-03-31T23:53:31.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,I love this product! This helped with my oily skin and lasted throughout the whole day!,2025-03-24T05:15:46.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,3,"This product dries like a powder, so it is very important that you are well moisturized beforehand, or else it is difficult to apply",2025-03-16T13:22:55.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"I did not receive my package and sephora does not want to refund or reship due to their ""policies"".",2025-03-11T12:54:33.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,Super light weight and a great match with my skin tone! Would totally reccommend! It's a plus if you use a primer from the same brand! Works great!!,2025-03-05T17:05:54.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,So I still have this foundation my only issue with it and as to why I change to a different one was because everytime I would apply it it would not stay on my face and it would separate from my skin making it so much difficult to apply,2025-03-04T12:23:44.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"Even with correct skin prep this foundation separates rather right away or within an hour. It is extremely difficult to blend, as you must blend it immediately or it will literally stay in the exact place. I do not recommend.",2025-03-02T21:50:43.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I love this stuff it's great! I don't wear makeup often just date night or a special event but, when i do it gives simple, soft, light, not to much i forget i have anything on. Its oos quite a bit but, I'm not mad i see why its bomb. It just compliments my skin in all the right ways.",2025-02-28T01:08:56.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,"not sure if my shade match is off but no matter what I use under, it wants to settle in my pores which makes them appear more, looks cakey, separates with setting sprays and even after using fenty banana powder. I am oily but somehow still makes my skin look dry.",2025-02-27T22:40:52.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,Been using this for years. My go to - stays on all day and doesn’t irritate my skin. Great coverage.,2025-02-15T18:05:29.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,Orangey foundation. Oxidizes in seconds. Makes you look like an Oompa Loompa!!! Super disappointing!,2025-02-14T20:04:35.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,Makes my skin look flawlessand very lightweight.. love it!,2025-02-14T16:00:38.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I used this product over the past few months, I am very satisfied with the matte results! Personally I like to apply moisturizer as I have normal skin type for feeling more hydrated. The coverage is pretty good and long-lasting. I recommend this productt specially for oily skin type.",2025-02-12T18:07:06.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,I don’t really wear foundation but I did buy this one to just have one.  I love the way it doesn’t cake up under my eyes!,2025-02-12T17:15:59.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,I tried twice. The first I tried I felt it too thick like too heavy. My face was kind of cracked and the second time I said maybe It’s too heavy for the day so I had to go out at night and I gave it a try one more time and it was too yellow🤣 so,2025-02-12T16:24:42.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,2,I couldn’t get this to work for my skin. I am dry but exfoliate and prep well. It broke up and clings to my dry skin. Would not recommend.,2025-02-09T23:55:19.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"I am a huge fan of Nars soft matte, it’s long been my holy grail and I love full coverage foundations. I got this during a sale and wasn’t expecting to really love it even though it’s a community favourite but I like it just as much as the Nars. It is full coverage but blends beautifully, it layers well and works with every product I’ve put over or under it. Once it’s set with powder it’s extremely resilient to any conditions. It’s got more of a skin like finish than the Nars I’d say and requires less of a skin prep regimen if you have dry skin. The shade range is excellent, too. I had to wear this foundation a few times before I decided I really love it, but it’s become one of my most reached for foundations. Fenty did a great job! Nars looks better in photos and on camera but in real life I’d say this foundation is the best for a fuller coverage look!",2025-02-07T17:52:19.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,"I’m pretty oily and have been needing a matte foundation. I’m disappointed this one didn’t work because it was a perfect match when I first applied it. Once it dried down it was a bit darker and looked orange. On top of that, it dries so quickly that it can’t be blended with any cream products and accentuates any fine lines or blemishes.",2025-02-07T06:28:47.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,1,It’s the worst foundation I’ve ever used. It’s so blend. It’s so thick and gross. I wasted my money honestly.,2025-02-03T00:52:18.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,4,I've always loved this foundation. But I take a star off because the fragrance. Don't need a fragrance. Just take it out and it will be 5 star worthy.,2025-02-01T20:26:13.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,This foundation is so good for oily skin and almost fully covers my rosacea,2025-01-29T01:46:52.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,"Ever since Fenty pulled up into the makeup scene, I’ve been a fan. I have sensitive/combo skin and this makeup lasts all day and does not smudge unless it’s makeup remover. Love the matte finish and is very great and build up of the contour and concealer of different brands.",2025-01-26T22:05:13.000+00:00
sephora,Fenty Beauty,Pro Filt'r - 495 Very Deep Cool,https://www.sephora.com/product/pro-filtr-soft-matte-longwear-foundation-P87985432?skuId=2164689,5,Best foundation I’ve ever used!!! Tried so many brands but they never blended right with my skin. Saw this on tik tok and thought why not try it and so glad I did. Very light coverage when applied correctly but still covers face well. (I struggle with dry skin but this foundation doesn’t show that) Will use this for my new daily makeup!,2025-01-25T05:01:46.000+00:00
